10;0.0811159399963799;0.1282938459989964;0.09573155929974746
15;0.11746797100204276;0.18861730199569138;0.14936625629998163
20;0.17160609799611848;0.3320026759975008;0.2260604355004034
25;0.22687926999788033;0.5288024300025427;0.31512789239932315
30;0.3070329229958588;0.7369404010023572;0.4493944332993124
35;0.359909807004442;0.8543391010025516;0.532416992700746
40;0.4073739609957556;1.0788309359995765;0.6430737525013683
45;0.49889598700247006;1.7421026459996938;0.8448191664996557
50;0.5428629750022083;1.4029892809994635;0.7994856716999493
55;0.6244767239986686;2.1579937980059185;1.2201378378027585
60;0.8330717229982838;2.024522532999981;1.346506668899383
65;0.9621625960062374;2.3449676710006315;1.4181742570006464
70;1.2569138199978624;3.151462775997061;2.0851551534993633
75;1.5826868950025528;4.440537973001483;2.934990311999718
80;1.3256476430033217;4.167119440004171;2.616830541101808
85;1.6182827320008073;3.7695650050009135;2.7731588718997955
90;2.0283529799999087;7.203697771998122;3.5834580595008445
95;1.644870288000675;6.48154666100163;3.9815741310987507
100;2.4091911040013656;7.228428514994448;4.361015622400009
105;2.6445446990037453;7.594165319998865;4.959757036100927
110;2.097782371994981;8.858937582997896;6.004509470199264
115;2.832488514999568;8.98604414500005;6.017539640401083
120;3.3091690050059697;14.964975447990582;7.927489878701453
125;3.7897514190117363;19.262868113000877;8.077844926004763
130;3.7226802889927058;20.696864347002702;9.191155487399374
135;3.6225747970020166;22.51111691800179;9.509767846499745
140;4.869711305989767;14.869814991005114;9.955042663101631
145;7.000017703001504;16.85877005101065;12.463131496399
150;5.634806389993173;32.15516063499672;12.067114097598823
155;7.864963847998297;22.159569089009892;13.479582027101424
160;10.459269825994852;31.970823468989693;16.896980279896525
165;8.309941553001408;20.616167300002417;14.185486212799152
170;9.35202478300198;30.675320536000072;19.467637919999834
175;9.637398200997268;48.02644877199782;18.652338704201973
180;7.142616914003156;28.46833663000143;20.16205187420128
185;8.237490465005976;52.67735727300169;25.22363835700089
190;14.708264080996742;28.66141752699332;21.838938790098474
195;13.176509105003788;37.003790021990426;22.809729182602315
200;13.298684929002775;50.884491154007264;27.23866051239893
205;10.383391714000027;74.21142403200793;32.981588857901805
210;21.49352549300238;60.17024887200387;34.40767838160245
215;28.793387622004957;69.37759072300105;44.25541044559941
220;10.827083466996555;43.20364073799283;30.78029380710068
225;12.122965421993285;113.486957059009;49.623257329501214
230;31.63317242100311;82.4990748840064;47.45675980899978
235;34.60506954099401;80.35167929100862;42.13199443920312
240;19.95663918099308;58.75725545799651;40.93486419889814
245;22.242207937000785;73.16374132200144;43.15412031910237
250;24.975737607004703;72.92828090400144;58.54415048230148
255;17.308210827002767;96.16673949600954;54.61221096609952
260;29.603542172000743;141.97795250800846;76.96351178330079
265;40.40589064100641;128.4509903720027;65.5766624083044
270;30.349195889997645;128.58837603700522;63.87007566990214
275;20.371654888993362;160.1391676330095;63.81295402019896
280;35.68478548400162;112.68942295899615;67.80330305219977
285;44.16198126600648;122.71776259501348;75.11231588330266
290;39.70934551800019;81.41275638100342;60.593684397502514
