5;0.2636825846920321
6;0.6517860315190335
7;1.4820287346341867
8;3.1567708041222984
9;6.377972479515774
10;12.33325959400915
11;22.97990538677241
12;41.470978371120935
13;72.78527638038229
14;124.64601981015572
15;208.8444360129874
16;343.12565110699165
17;553.848651276281
18;879.703183675576
19;1376.8589823842892
20;2126.0424351388137
21;3242.189986097816
22;4887.525178343734
23;7289.158386056855
24;10762.628669371332
25;15743.212646577706
26;22827.336463681277
27;32827.06908718565
28;46841.479019711565
29;66349.63955332644
30;93331.31521574901
31;130422.90905035399
32;181118.16311190752
33;250025.462940707
34;343196.4968322191
35;468544.57765809615
36;636375.2867608367
37;860057.410881761
38;1156868.6108140035
39;1549058.1186077427
40;2065178.2869465356
41;2741748.3399222745
42;3625327.589971842
43;4775092.153765247
44;6266029.366587895
45;8192888.304289388
46;10675053.832463259
47;13862546.305658411
48;17943390.4817499
49;23152646.625215415
50;29783455.584807705
51;38200519.526129745
52;48856522.940210916
53;62312096.82422989
54;79260045.20682079
55;100554690.57113445
56;127247356.82117344
57;160629199.42888907
58;202282817.14836687
59;254144343.81644058
60;318578028.7887234
61;398465678.0159171
62;497313753.3431367
63;619381425.3492159
64;769833456.4991649
65;954922469.8810997
66;1182205949.6642084
67;1460804240.2621565
68;1801706882.2489045
69;2218135867.5656247
70;2725975841.093857
71;3344282950.7389317
72;4095885988.664602
73;5008095712.151601
74;6113540829.319827
75;7451152134.729149
76;9067319742.055376
77;11017252353.363968
78;13366572104.113712
79;16193183817.76414
80;19589463593.624763
81;23664818649.957783
82;28548678380.33285
83;34393985801.28023
84;41381269139.51939
85;49723385415.80118
86;59671041743.00728
87;71519215910.19827
88;85614615945.04126
89;102364339043.52179
90;122245913877.2498
91;145818937229.3612
92;173738546615.07538
93;206771005514.50717
94;245811717649.22556
95;291906032008.1632
96;346273251790.6218
97;410334318892.60986
98;485743711926.435
99;574426171054.0706
100;678618948280.6305
101;800920378584.1829
102;944345676799.6434
103;1112390989150.2441
104;1309106868550.9114
105;1539182501332.6372
106;1808042192141.1614
107;2121955816003.8462
108;2488165174798.9565
109;2915028452801.623
110;3412185256201.2886
111;3990745048483.2227
112;4663502161812.265
113;5445180979032.358
114;6352715347170.614
115;7405566807611.9795
116;8626086817313.053
117;10039928797264.88
118;11676516587478.148
119;13569576721628.8
120;15757742869799.203
121;18285241846339.086
122;21202671754915.223
123;24567884158962.188
124;28446983639272.887
125;32915459749430.594
126;38059468224265.516
127;43977280358797.02
128;50780921779877.09
129;58598024407431.58
130;67573918277145.984
131;77873993105339.73
132;89686363056931.14
133;103224872170101.6
134;118732482342239.78
135;136485090741573.95
136;156795829033615.84
137;180019902962892.0
138;206560037677012.66
139;236872601797380.88
140;271474491712402.84
141;310950866987005.75
142;355963838248664.44
143;407262220536900.75
144;465692478014932.0
145;532211000274740.25
146;607897866371722.6
147;693972270367904.8
148;791809801726562.8
149;902961795587770.6
150;1029176991985518.4
151;1172425769687021.8
152;1334927249812954.8
153;1519179597028363.5
154;1727993882204453.2
155;1964531910397729.2
156;2232348462169476.0
157;2535438445105394.0
158;2878289506368649.5
159;3265940716750311.0
160;3704048002539147.5
161;4198957074248790.0
162;4757784681501772.0
163;5388509111931618.0
164;6100070949657119.0
165;6902485216612709.0
166;7806966138785012.0
167;8826065910293383.0
168;9973828972466790.0
169;1.1265963483906578e+16
170;1.2720031832429506e+16
171;1.4355662232323896e+16
172;1.619478366223189e+16
173;1.82618866320883e+16
174;2.0584312523938348e+16
175;2.3192574533380828e+16
176;2.612071354829255e+16
177;2.9406692642070744e+16
178;3.3092834232807788e+16
179;3.722630437080507e+16
180;4.185964906813819e+16
181;4.705138807939348e+16
182;5.286667208645785e+16
183;5.93780098367878e+16
184;6.666607243904211e+16
185;7.482058273756024e+16
186;8.394129847402219e+16
187;9.413909880700846e+16
188;1.0553718470521747e+17
189;1.1827240476542275e+17
190;1.3249671914019467e+17
191;1.4837881550210448e+17
192;1.6610589233038787e+17
193;1.8588562629379235e+17
194;2.079483421311467e+17
195;2.325494052119801e+17
196;2.599718589071132e+17
197;2.905293310287204e+17
198;3.245692359272919e+17
199;3.624763013772761e+17
200;4.046764521631728e+17
201;4.516410853149383e+17
202;5.038917752583362e+17
203;5.620054507678557e+17
204;6.266200895636169e+17
205;6.984409807090854e+17
206;7.782476096755457e+17
207;8.669012260765254e+17
208;9.653531596788e+17
209;1.0746539564071898e+18
210;1.1959634127223276e+18
211;1.3305615940121866e+18
212;1.4798609305524357e+18
213;1.645419493212619e+18
214;1.8289555604791593e+18
215;2.0323635985951665e+18
216;2.2577317877573284e+18
217;2.507361239437066e+18
218;2.7837870630925957e+18
219;3.0898014549035576e+18
220;3.428478996788118e+18
221;3.8032043709633613e+18
222;4.2177027137994865e+18
223;4.67607285282401e+18
224;5.182823692588449e+18
225;5.74291403886933e+18
226;6.361796176492894e+18
227;7.045463544125722e+18
228;7.800502879848391e+18
229;8.634151244426853e+18
230;9.554358365139184e+18
231;1.0569854782038606e+19
232;1.169022632089288e+19
233;1.2925995463014273e+19
234;1.4288710232080787e+19
235;1.5791041272173244e+19
236;1.7446887849959932e+19
237;1.9271493577630347e+19
238;2.1281572722223464e+19
239;2.349544804183916e+19
240;2.5933201170362274e+19
241;2.861683666024743e+19
242;3.15704608881982e+19
243;3.482047713179255e+19
244;3.8395798236911714e+19
245;4.232807841692445e+19
246;4.665196585570457e+19
247;5.140537792849493e+19
248;5.66298010083312e+19
249;6.2370616991997895e+19
250;6.867745885950138e+19
251;7.560459777570669e+19
252;8.321136445343113e+19
253;9.156260772508895e+19
254;1.0072919351629894e+20
255;1.1078854768126756e+20
256;1.2182524644765172e+20
257;1.339316585298525e+20
258;1.47208643306065e+20
259;1.617663098177695e+20
260;1.7772484174307243e+20
261;1.952153939193624e+20
262;2.1438106644888646e+20
263;2.3537796291542e+20
264;2.583763397743535e+20
265;2.8356185455506748e+20
266;3.111369211367187e+20
267;3.413221810301749e+20
268;3.7435810032371827e+20
269;4.105067027315692e+20
270;4.5005345002824276e+20
271;4.933092820609189e+20
272;5.406128295133511e+20
273;5.923328136523882e+20
274;6.488706484287189e+20
275;7.106632615325073e+20
276;7.78186152329587e+20
277;8.51956706031567e+20
278;9.32537784991331e+20
279;1.0205416196730872e+21
280;1.116634023630741e+21
281;1.2215389587514534e+21
282;1.336043479091589e+21
283;1.4610030838613515e+21
284;1.5973475125147334e+21
285;1.74608701748461e+21
286;1.9083191528834948e+21
287;2.0852361204822437e+21
288;2.2781327174995542e+21
289;2.488414934197373e+21
290;2.7176092530048096e+21
291;2.9673727048998023e+21
292;3.23950374308732e+21
293;3.5359539986480234e+21
294;3.8588409878128194e+21
295;4.210461845874665e+21
296;4.59330816850663e+21
297;5.010082047441534e+21
298;5.463713394117762e+21
299;5.957378652037856e+21
